id	date	link	fragment	page	annotator	notes	transcription	translation	c1	c2
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a5	2021-08-19T19:38:13.413Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/1939,4587,635,202/pct:50/0/default.jpg	0115r	Jakob Weber		hii dolent		Bildannotation	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a6	2021-11-01T12:54:04.314Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/1899,743,209,248/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a7	2021-11-01T12:54:12.801Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/2041,554,173,176/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a8	2021-11-01T12:54:31.428Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/739,2969,298,265/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a9	2021-11-01T12:54:43.649Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/935,3058,266,262/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a10	2021-11-01T12:54:56.549Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/1230,2942,263,299/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a11	2021-11-01T12:55:37.355Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/2929,2739,301,496/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a12	2021-11-01T12:55:47.669Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/3273,2721,293,435/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a13	2021-11-01T12:55:58.530Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/3571,2632,312,454/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a14	2021-11-01T12:56:11.519Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/3903,2651,296,448/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a15	2021-11-01T12:56:27.199Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/3123,4013,582,582/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a16	2021-11-01T12:56:39.822Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/3918,4268,428,456/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/6c5f21e3-5836-5519-87a4-ec2aced61fc1/a17	2021-11-01T12:56:52.618Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0115r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0115r.jp2/4329,4242,376,447/pct:50/0/default.jpg	0115r	Dominic Weber	Kopf			Prototyp	
